nan nan 7.713370836446423739e-01 7.627972499535748963e-01 7.671949087717371274e-01 8.079988454633135753e-01 6.822607577005899149e-01 8.241445013168084976e-01 7.773512620638394210e-01 7.066914413020107810e-01 7.892884881788988505e-01 7.979078588662376070e-01 6.640861914111079178e-01 6.558374393910841871e-01 4.846227808545334192e-01 7.143875458744639584e-01 4.565968300167220773e-01 5.987655652913322912e-01 5.987655652913322912e-01 6.031245634100433906e-01 6.392774156692710985e-01 6.136435374178436097e-01
nan nan 7.713370836446423739e-01 7.627972499535748963e-01 7.671949087717371274e-01 8.079988454633135753e-01 6.822607577005899149e-01 8.241445013168084976e-01 7.773512620638394210e-01 7.066914413020107810e-01 7.892884881788988505e-01 7.979078588662376070e-01 6.640861914111079178e-01 6.558374393910841871e-01 4.846227808545334192e-01 7.143875458744639584e-01 4.565968300167220773e-01 5.987655652913322912e-01 5.987655652913322912e-01 6.031245634100433906e-01 6.392774156692710985e-01 6.136435374178436097e-01
4.417795712405694908e-01 4.417795712405694908e-01 nan 7.082617615035433634e-01 7.382038548864571226e-01 6.963458077264298440e-01 5.612294015673368053e-01 7.333569948714209197e-01 3.794938520330178311e-01 3.565014617892688364e-01 7.770178024332474731e-01 7.183495702456477172e-01 7.388658254469806508e-01 4.430754454763954908e-01 3.207463185074048706e-01 7.052174110353504055e-01 3.087494663013850005e-01 3.042850173668286140e-01 3.042850173668286140e-01 3.479447667178433012e-01 2.819233853988852290e-01 3.549816962032584788e-01
4.303203964590240904e-01 4.303203964590240904e-01 7.154506120526096247e-01 nan 7.423099105549438859e-01 6.113922264319713307e-01 5.589502507463016689e-01 6.948616439556815072e-01 3.966573434932384457e-01 3.670040717991042700e-01 7.512674726399934944e-01 6.760174353829058180e-01 7.253077959513198891e-01 3.135554918414978909e-01 2.864500396224400891e-01 6.934641606415221649e-01 3.042897760313594269e-01 2.700958954340207385e-01 2.700958954340207385e-01 3.197676497468898149e-01 3.674488264222421363e-01 3.733622466436135601e-01
4.160582906666022152e-01 4.160582906666022152e-01 7.194705232314341226e-01 7.666612834523180986e-01 nan 6.503263064428540519e-01 5.507072577085077025e-01 6.986707425681474293e-01 3.690647081488179770e-01 3.345819469736952545e-01 7.425099719355776617e-01 6.837076346668953253e-01 7.155275384141276396e-01 4.285969446904259739e-01 3.440154209275556041e-01 6.817139841295085656e-01 2.995373482531433762e-01 3.490500376048119580e-01 3.490500376048119580e-01 3.057857577501608137e-01 2.863227826081892746e-01 3.456271986564767862e-01
6.300318473219855830e-01 6.300318473219855830e-01 7.898768846683553724e-01 8.004059257209636957e-01 7.923205963661030804e-01 nan 7.259947466271089445e-01 7.962574493521800134e-01 6.074400505962305186e-01 6.186958352545411932e-01 7.783879451738421329e-01 8.422883208298519442e-01 7.680374529604014899e-01 6.583982708538701489e-01 6.456114612539763931e-01 7.109778822037051693e-01 6.465186910681867127e-01 6.046322447961374191e-01 6.046322447961374191e-01 4.688829488248512090e-01 4.798922781178991404e-01 5.659116516135351826e-01
6.824765274094206635e-01 6.824765274094206635e-01 7.108216912209223137e-01 8.000320549632955469e-01 6.764857144151016355e-01 8.009831933793271075e-01 nan 7.472126616387569920e-01 6.951848495544048490e-01 6.421190539218067928e-01 6.852282235924543885e-01 8.024302114639427774e-01 7.875888021847746723e-01 6.108347110258712798e-01 5.852054731892027961e-01 5.709847677420266665e-01 6.183754489477999439e-01 5.848737669135192219e-01 5.848737669135192219e-01 4.833144493528656604e-01 3.981292773650882411e-01 4.862231156999252679e-01
4.464284485741205066e-01 4.464284485741205066e-01 7.104149786611247963e-01 6.748988884246734932e-01 7.062529592137373191e-01 6.623878203185362690e-01 5.427768964156265419e-01 nan 3.235126714156079664e-01 3.153194678517391991e-01 7.206167934896408056e-01 7.053356503805748856e-01 6.603964767094665511e-01 5.128557232900688989e-01 3.964850296317231071e-01 6.507570429891470498e-01 3.504032628425976514e-01 1.849336497123737211e-01 1.849336497123737211e-01 5.644543312310682515e-01 5.958953560695759988e-01 5.391298451884155574e-01
7.993074744790620301e-01 7.993074744790620301e-01 5.022767139582717810e-01 6.588324789987429764e-01 5.597205911498412956e-01 8.053443034307065096e-01 7.089765122262232655e-01 6.044835404607753482e-01 nan 7.171978721784336708e-01 6.336166873337980565e-01 7.456793773214059895e-01 3.680593547080812100e-01 6.074932813151970867e-01 4.291375910339918498e-01 6.655228571347665545e-01 3.308464486854863496e-01 5.654237743510632797e-01 5.654237743510632797e-01 3.876534741486248326e-01 3.164177799699233185e-01 5.102431265514180136e-01
8.821458949351494994e-01 8.821458949351494994e-01 5.950414507646512030e-01 5.717183400267031868e-01 5.572745761042982027e-01 7.469197843969257455e-01 8.849644396207054786e-01 6.272376960867217521e-01 9.677324611494894091e-01 nan 5.462840096581063065e-01 8.287611850864490259e-01 5.699276386008428341e-01 8.365899425986453863e-01 6.921767994654862699e-01 4.368671319376153384e-01 6.812501581455226995e-01 7.295891466191786190e-01 7.295891466191786190e-01 6.600819323143535255e-01 5.482108089916266636e-01 7.098172270422041796e-01
