1.000000000000000000e+00 9.769911276923798349e-01 4.929885987258563751e-01 9.617132874610826443e-01 9.304097409894862558e-01 8.596722380455210644e-01 9.428410725141854742e-01 6.515754530900971231e-01 8.073859839314124764e-01 7.787853333034924219e-01 7.322886192242906711e-01 7.001680125239692076e-01 7.154025856752291856e-01 6.829269293652886486e-01 7.973460871948198081e-01 7.781076902181145449e-01 8.466555602110613643e-01 6.653743412191818196e-01 7.818719601905453898e-01 8.295697913783492972e-01 6.202544652009471804e-01 7.056315460231521453e-01
9.769911276923798349e-01 1.000000000000000000e+00 5.290971815884573104e-01 9.498332311318168353e-01 9.517364913538782778e-01 8.384739145531913129e-01 9.116574643469350647e-01 7.469140943826280132e-01 8.193894490195401392e-01 1.499102629715085011e-01 8.194989566820761739e-01 7.202051247245503385e-01 4.196349057192059750e-01 8.338719671256282773e-01 7.933732300773751467e-01 8.061114803403494067e-01 8.702450908558410081e-01 6.917216598321476173e-01 8.050966110223163330e-01 9.226306762891975932e-01 6.750756057256916964e-01 7.969924000805901354e-01
4.929885987258563751e-01 5.290971815884573104e-01 1.000000000000000000e+00 5.834793764872616695e-01 7.815150928304094302e-01 8.794387380362115314e-01 6.074281561974541610e-01 8.329951724859168127e-01 4.573595053440599467e-01 8.045745532577145420e-01 7.782800016829032330e-01 6.560060339015106878e-01 6.350784446777613113e-01 7.687245336536560059e-01 6.721267291163695035e-01 5.791185911180178891e-01 6.805643940488312893e-01 7.087684156185880546e-01 7.078862911888207377e-01 4.762829057717575254e-01 8.153832014348321167e-01 6.201735066498643700e-01
9.617132874610826443e-01 9.498332311318168353e-01 5.834793764872616695e-01 1.000000000000000000e+00 9.081287509016103821e-01 8.978062398943197353e-01 9.872257726911861653e-01 6.901993403617591172e-01 8.948722704591088872e-01 7.665124879292083415e-01 8.391852916931614725e-01 8.926886428605078638e-01 6.695398812525201748e-01 8.221293598609457076e-01 8.213427225274396726e-01 8.056076520139932029e-01 8.976898739916567838e-01 7.324565282763668694e-01 7.414950267635662673e-01 7.924175373363729902e-01 7.734247109445685497e-01 8.685833485072116389e-01
9.304097409894862558e-01 9.517364913538782778e-01 7.815150928304094302e-01 9.081287509016103821e-01 1.000000000000000000e+00 8.540960029661350816e-01 8.835514935370633038e-01 8.209671996438510089e-01 6.165170945031770433e-01 8.073085981703296277e-01 8.004464889048482634e-01 8.037172465312234504e-01 6.772962416864964919e-01 6.920004460937703161e-01 8.967077261900429086e-01 7.250768049113167635e-01 7.212158870347837869e-01 4.864747599683109658e-01 7.536335539669645200e-01 8.376469681418654556e-01 8.181910117163895269e-01 6.804744954799780698e-01
8.596722380455210644e-01 8.384739145531913129e-01 8.794387380362115314e-01 8.978062398943197353e-01 8.540960029661350816e-01 1.000000000000000000e+00 8.235230649998929175e-01 7.303811459604259149e-01 7.010427668247615207e-01 7.315183960434762378e-01 6.132697875742446625e-01 5.817069626017411510e-01 7.964302426908725918e-01 6.968209054944483061e-01 8.007027656661778181e-01 6.975551374583058850e-01 7.038531114548801648e-01 7.163257097086944691e-01 8.071838407659633896e-01 7.429827402152331395e-01 8.116361130996391227e-01 8.294833022978902459e-01
9.428410725141854742e-01 9.116574643469350647e-01 6.074281561974541610e-01 9.872257726911861653e-01 8.835514935370633038e-01 8.235230649998929175e-01 1.000000000000000000e+00 7.476114680262724299e-01 8.991987972557453634e-01 8.005708616804623201e-01 8.794672367748015418e-01 9.174062010654845389e-01 7.664929799127203625e-01 8.000244718760229912e-01 7.628093452269436581e-01 7.549072393605271714e-01 8.805630625844167447e-01 7.997719732194511488e-01 4.485327038229020014e-01 6.912659242401784088e-01 8.070535203136238733e-01 8.831934752305415914e-01
6.515754530900971231e-01 7.469140943826280132e-01 8.329951724859168127e-01 6.901993403617591172e-01 8.209671996438510089e-01 7.303811459604259149e-01 7.476114680262724299e-01 1.000000000000000000e+00 9.264525171140849391e-01 9.378184710461195950e-01 7.052216161533588767e-01 8.637565660295581926e-01 8.561436345748648646e-01 2.423148935537632609e-01 8.447959334305176204e-01 6.164275894754905893e-01 8.110410991598119290e-01 8.231159188696295370e-01 8.664470529690605494e-01 7.561398382489590286e-01 5.329181424342608331e-01 7.155214394727934524e-01
8.073859839314124764e-01 8.193894490195401392e-01 4.573595053440599467e-01 8.948722704591088872e-01 6.165170945031770433e-01 7.010427668247615207e-01 8.991987972557453634e-01 9.264525171140849391e-01 1.000000000000000000e+00 8.986623251938031798e-01 8.939168206906620284e-01 9.454339541282954507e-01 8.997191979507468407e-01 7.384190480918284560e-01 6.374521260991032889e-01 4.290836111282861909e-01 9.066500284073938376e-01 8.480822021990744863e-01 8.455715105845100776e-01 5.426314551442679157e-01 5.187256241257589551e-01 4.638254312087483622e-01
7.787853333034924219e-01 1.499102629715085011e-01 8.045745532577145420e-01 7.665124879292083415e-01 8.073085981703296277e-01 7.315183960434762378e-01 8.005708616804623201e-01 9.378184710461195950e-01 8.986623251938031798e-01 1.000000000000000000e+00 4.450796548797488761e-01 6.547328604380372452e-01 5.845344417864285491e-01 5.956313179729149088e-01 7.975774736317936542e-01 5.058052139678381742e-01 7.936432344505085501e-01 7.055690233888437524e-01 7.976096090748789891e-01 8.155127178661276677e-01 8.690746046468532660e-01 7.531093515381064307e-01
